timestamp,barn_id,sensor_id,temperature,humidity,ammonia_level
2024-01-01 03:16:00,BARN002,SENSOR02_02,23.78,59.49,9.78
2024-01-01 03:17:00,BARN002,SENSOR02_03,22.7,59.38,9.1
2024-01-01 03:18:00,BARN002,SENSOR02_01,24.16,66.29,12.06
2024-01-01 03:19:00,BARN002,SENSOR02_02,25.89,53.63,10.12
2024-01-01 03:20:00,BARN002,SENSOR02_03,22.34,60.58,8.13
2024-01-01 03:21:00,BARN002,SENSOR02_01,19.43,61.06,12.43
2024-01-01 03:22:00,BARN002,SENSOR02_02,24.21,65.28,12.38
2024-01-01 03:23:00,BARN002,SENSOR02_03,21.0,65.53,13.98
2024-01-01 03:24:00,BARN002,SENSOR02_01,22.33,58.84,12.41
2024-01-01 03:25:00,BARN002,SENSOR02_02,24.13,60.6,8.85
2024-01-01 03:26:00,BARN002,SENSOR02_03,23.1,65.01,11.27
2024-01-01 03:27:00,BARN002,SENSOR02_01,22.25,58.89,8.79
2024-01-01 03:28:00,BARN002,SENSOR02_02,23.15,69.03,19.63
2024-01-01 03:29:00,BARN002,SENSOR02_03,16.54,66.15,8.21
2024-01-01 03:30:00,BARN002,SENSOR02_01,21.96,64.07,21.33
2024-01-01 03:31:00,BARN002,SENSOR02_02,21.73,65.28,11.21
2024-01-01 03:32:00,BARN002,SENSOR02_03,25.2,61.1,8.92
2024-01-01 03:33:00,BARN002,SENSOR02_01,22.92,60.42,10.05
2024-01-01 03:34:00,BARN002,SENSOR02_02,20.98,61.54,10.15
2024-01-01 03:35:00,BARN002,SENSOR02_03,24.14,66.28,8.01
2024-01-01 03:36:00,BARN002,SENSOR02_01,24.25,64.9,12.85
2024-01-01 03:37:00,BARN002,SENSOR02_02,21.46,61.89,10.12
2024-01-01 03:38:00,BARN002,SENSOR02_03,24.22,67.87,8.63
2024-01-01 03:39:00,BARN002,SENSOR02_01,20.67,63.37,7.45
2024-01-01 03:40:00,BARN002,SENSOR02_02,22.04,60.89,12.96
2024-01-01 03:41:00,BARN002,SENSOR02_03,22.8,65.74,10.22
2024-01-01 03:42:00,BARN002,SENSOR02_01,23.17,59.52,13.48
2024-01-01 03:43:00,BARN002,SENSOR02_02,22.79,56.27,14.12
2024-01-01 03:44:00,BARN002,SENSOR02_03,20.82,64.8,12.43
2024-01-01 03:45:00,BARN002,SENSOR02_01,23.61,61.66,10.16
2024-01-01 03:46:00,BARN002,SENSOR02_02,21.11,63.8,5.48
2024-01-01 03:47:00,BARN002,SENSOR02_03,20.17,60.35,10.82
2024-01-01 03:48:00,BARN002,SENSOR02_01,20.13,71.35,14.37
2024-01-01 03:49:00,BARN002,SENSOR02_02,25.06,62.12,11.59
2024-01-01 03:50:00,BARN002,SENSOR02_03,19.64,63.39,6.06
2024-01-01 03:51:00,BARN002,SENSOR02_01,23.64,67.56,9.89
2024-01-01 03:52:00,BARN002,SENSOR02_02,18.73,58.91,9.39
2024-01-01 03:53:00,BARN002,SENSOR02_03,21.91,58.67,8.52
2024-01-01 03:54:00,BARN002,SENSOR02_01,21.47,67.95,5.46
2024-01-01 03:55:00,BARN002,SENSOR02_02,24.06,63.94,11.16
2024-01-01 03:56:00,BARN002,SENSOR02_03,19.44,61.78,8.41
2024-01-01 03:57:00,BARN002,SENSOR02_01,18.83,69.43,13.34
2024-01-01 03:58:00,BARN002,SENSOR02_02,20.4,62.48,10.46
2024-01-01 03:59:00,BARN002,SENSOR02_03,23.9,65.29,12.25
2024-01-01 04:00:00,BARN002,SENSOR02_01,18.74,62.31,9.53
2024-01-01 04:01:00,BARN002,SENSOR02_02,15.26,68.43,8.91
2024-01-01 04:02:00,BARN002,SENSOR02_03,20.5,73.7,6.99
2024-01-01 04:03:00,BARN002,SENSOR02_01,22.22,57.86,8.73
2024-01-01 04:04:00,BARN002,SENSOR02_02,18.23,67.85,11.79
2024-01-01 04:05:00,BARN002,SENSOR02_03,21.89,71.7,11.13
2024-01-01 04:06:00,BARN002,SENSOR02_01,18.06,65.43,8.76
2024-01-01 04:07:00,BARN002,SENSOR02_02,19.77,62.01,11.05
2024-01-01 04:08:00,BARN002,SENSOR02_03,21.51,69.89,11.61
2024-01-01 04:09:00,BARN002,SENSOR02_01,17.56,72.92,13.39
2024-01-01 04:10:00,BARN002,SENSOR02_02,20.24,72.49,10.54
2024-01-01 04:11:00,BARN002,SENSOR02_03,22.24,70.0,8.69
2024-01-01 04:12:00,BARN002,SENSOR02_01,20.7,68.78,10.12
2024-01-01 04:13:00,BARN002,SENSOR02_02,18.25,63.92,10.83
2024-01-01 04:14:00,BARN002,SENSOR02_03,22.66,72.87,12.93
2024-01-01 04:15:00,BARN002,SENSOR02_01,20.88,72.72,7.18
2024-01-01 04:16:00,BARN002,SENSOR02_02,15.78,63.1,9.38
2024-01-01 04:17:00,BARN002,SENSOR02_03,21.17,70.74,8.7
2024-01-01 04:18:00,BARN002,SENSOR02_01,18.23,72.31,8.48
2024-01-01 04:19:00,BARN002,SENSOR02_02,19.7,73.58,11.75
2024-01-01 04:20:00,BARN002,SENSOR02_03,21.27,68.92,12.02
2024-01-01 04:21:00,BARN002,SENSOR02_01,18.09,65.13,8.21
2024-01-01 04:22:00,BARN002,SENSOR02_02,15.83,67.03,8.58
2024-01-01 04:23:00,BARN002,SENSOR02_03,22.07,64.63,9.69
2024-01-01 04:24:00,BARN002,SENSOR02_01,21.33,69.54,16.33
2024-01-01 04:25:00,BARN002,SENSOR02_02,18.76,68.68,10.33
2024-01-01 04:26:00,BARN002,SENSOR02_03,20.58,80.76,8.64
2024-01-01 04:27:00,BARN002,SENSOR02_01,18.08,74.64,12.21
2024-01-01 04:28:00,BARN002,SENSOR02_02,18.95,75.13,12.54
2024-01-01 04:29:00,BARN002,SENSOR02_03,18.4,72.76,13.25
2024-01-01 04:30:00,BARN002,SENSOR02_01,17.97,68.69,13.71
2024-01-01 04:31:00,BARN002,SENSOR02_02,19.29,69.27,11.35
2024-01-01 04:32:00,BARN002,SENSOR02_03,16.09,69.85,8.27
2024-01-01 04:33:00,BARN002,SENSOR02_01,17.95,71.83,9.12
2024-01-01 04:34:00,BARN002,SENSOR02_02,19.02,72.96,9.27
2024-01-01 04:35:00,BARN002,SENSOR02_03,22.01,71.14,9.94
2024-01-01 04:36:00,BARN002,SENSOR02_01,15.94,69.8,11.4
2024-01-01 04:37:00,BARN002,SENSOR02_02,19.25,68.4,9.92
2024-01-01 04:38:00,BARN002,SENSOR02_03,19.41,64.53,11.91
2024-01-01 04:39:00,BARN002,SENSOR02_01,14.34,78.02,9.8
2024-01-01 04:40:00,BARN002,SENSOR02_02,18.86,82.75,7.6
2024-01-01 04:41:00,BARN002,SENSOR02_03,19.74,77.84,6.63
2024-01-01 04:42:00,BARN002,SENSOR02_01,19.1,65.66,7.4
2024-01-01 04:43:00,BARN002,SENSOR02_02,17.69,76.01,8.6
2024-01-01 04:44:00,BARN002,SENSOR02_03,18.47,77.3,9.95
2024-01-01 04:45:00,BARN002,SENSOR02_01,18.09,70.28,8.27
2024-01-01 04:46:00,BARN002,SENSOR02_02,14.31,74.86,9.84
2024-01-01 04:47:00,BARN002,SENSOR02_03,18.02,70.24,8.49
2024-01-01 04:48:00,BARN002,SENSOR02_01,16.84,80.28,9.71
2024-01-01 04:49:00,BARN002,SENSOR02_02,16.11,74.58,9.21
2024-01-01 04:50:00,BARN002,SENSOR02_03,19.43,68.27,36.11
2024-01-01 04:51:00,BARN002,SENSOR02_01,19.92,76.32,8.17
2024-01-01 04:52:00,BARN002,SENSOR02_02,15.06,78.37,13.08
2024-01-01 04:53:00,BARN002,SENSOR02_03,18.0,74.18,8.35
2024-01-01 04:54:00,BARN002,SENSOR02_01,20.17,75.69,7.51
2024-01-01 04:55:00,BARN002,SENSOR02_02,14.2,73.05,7.97
2024-01-01 04:56:00,BARN002,SENSOR02_03,17.3,67.83,15.81
2024-01-01 04:57:00,BARN002,SENSOR02_01,17.34,72.85,11.14
2024-01-01 04:58:00,BARN002,SENSOR02_02,14.49,76.33,9.7
2024-01-01 04:59:00,BARN002,SENSOR02_03,17.75,73.18,11.06
2024-01-01 05:00:00,BARN002,SENSOR02_01,19.17,77.92,8.36
2024-01-01 05:01:00,BARN002,SENSOR02_02,19.9,72.06,10.77
2024-01-01 05:02:00,BARN002,SENSOR02_03,16.34,72.49,9.05
2024-01-01 05:03:00,BARN002,SENSOR02_01,21.79,78.37,14.3
2024-01-01 05:04:00,BARN002,SENSOR02_02,12.62,75.43,7.71
2024-01-01 05:05:00,BARN002,SENSOR02_03,17.4,72.35,8.61
2024-01-01 05:06:00,BARN002,SENSOR02_01,13.82,79.68,5.96
2024-01-01 05:07:00,BARN002,SENSOR02_02,16.77,71.16,9.46
2024-01-01 05:08:00,BARN002,SENSOR02_03,15.5,71.06,9.38
2024-01-01 05:09:00,BARN002,SENSOR02_01,17.51,60.64,6.99
2024-01-01 05:10:00,BARN002,SENSOR02_02,16.2,72.11,9.91
2024-01-01 05:11:00,BARN002,SENSOR02_03,14.76,81.52,9.04
2024-01-01 05:12:00,BARN002,SENSOR02_01,14.84,64.7,10.62
2024-01-01 05:13:00,BARN002,SENSOR02_02,20.19,70.39,12.62
2024-01-01 05:14:00,BARN002,SENSOR02_03,17.16,77.44,9.48
2024-01-01 05:15:00,BARN002,SENSOR02_01,12.83,64.1,5.92
2024-01-01 05:16:00,BARN002,SENSOR02_02,17.29,72.86,7.67
2024-01-01 05:17:00,BARN002,SENSOR02_03,15.76,81.2,12.4
2024-01-01 05:18:00,BARN002,SENSOR02_01,16.12,85.79,9.31
2024-01-01 05:19:00,BARN002,SENSOR02_02,17.71,77.11,12.95
2024-01-01 05:20:00,BARN002,SENSOR02_03,16.74,71.11,30.44
2024-01-01 05:21:00,BARN002,SENSOR02_01,14.27,71.02,9.93
2024-01-01 05:22:00,BARN002,SENSOR02_02,15.89,76.62,10.79
2024-01-01 05:23:00,BARN002,SENSOR02_03,14.82,77.38,6.14
2024-01-01 05:24:00,BARN002,SENSOR02_01,17.07,85.34,9.88
2024-01-01 05:25:00,BARN002,SENSOR02_02,14.04,80.98,16.21
2024-01-01 05:26:00,BARN002,SENSOR02_03,15.86,76.62,8.33
2024-01-01 05:27:00,BARN002,SENSOR02_01,15.22,74.59,9.99
2024-01-01 05:28:00,BARN002,SENSOR02_02,15.52,91.41,6.75
2024-01-01 05:29:00,BARN002,SENSOR02_03,19.1,79.54,10.99
2024-01-01 05:30:00,BARN002,SENSOR02_01,20.44,73.13,7.28
2024-01-01 05:31:00,BARN002,SENSOR02_02,16.38,75.42,11.34
2024-01-01 05:32:00,BARN002,SENSOR02_03,15.39,72.22,7.43
2024-01-01 05:33:00,BARN002,SENSOR02_01,12.37,64.65,5.8
2024-01-01 05:34:00,BARN002,SENSOR02_02,14.01,78.3,5.48
2024-01-01 05:35:00,BARN002,SENSOR02_03,15.25,85.71,7.56
2024-01-01 05:36:00,BARN002,SENSOR02_01,14.04,68.7,4.54
2024-01-01 05:37:00,BARN002,SENSOR02_02,14.22,77.19,7.31
2024-01-01 05:38:00,BARN002,SENSOR02_03,18.56,73.43,11.91
2024-01-01 05:39:00,BARN002,SENSOR02_01,10.68,79.63,24.69
2024-01-01 05:40:00,BARN002,SENSOR02_02,15.6,76.21,6.47
2024-01-01 05:41:00,BARN002,SENSOR02_03,13.98,70.33,8.79
2024-01-01 05:42:00,BARN002,SENSOR02_01,17.66,72.27,9.72
2024-01-01 05:43:00,BARN002,SENSOR02_02,14.86,73.08,12.51
2024-01-01 05:44:00,BARN002,SENSOR02_03,14.22,84.0,9.99
2024-01-01 05:45:00,BARN002,SENSOR02_01,12.07,83.79,8.38
2024-01-01 05:46:00,BARN002,SENSOR02_02,15.09,75.81,10.48
2024-01-01 05:47:00,BARN002,SENSOR02_03,14.09,83.55,8.1
2024-01-01 05:48:00,BARN002,SENSOR02_01,18.54,76.59,9.55
2024-01-01 05:49:00,BARN002,SENSOR02_02,18.84,75.86,13.11
2024-01-01 05:50:00,BARN002,SENSOR02_03,12.66,77.82,4.67
2024-01-01 05:51:00,BARN002,SENSOR02_01,12.87,79.0,9.94
2024-01-01 05:52:00,BARN002,SENSOR02_02,14.54,74.83,8.28
2024-01-01 05:53:00,BARN002,SENSOR02_03,13.44,77.75,7.59
2024-01-01 05:54:00,BARN002,SENSOR02_01,15.49,81.61,7.69
2024-01-01 05:55:00,BARN002,SENSOR02_02,14.39,78.35,8.77
2024-01-01 05:56:00,BARN002,SENSOR02_03,15.59,77.95,8.73
2024-01-01 05:57:00,BARN002,SENSOR02_01,17.05,80.24,8.43
2024-01-01 05:58:00,BARN002,SENSOR02_02,10.54,81.13,10.65
2024-01-01 05:59:00,BARN002,SENSOR02_03,16.98,77.5,5.43
2024-01-01 06:00:00,BARN002,SENSOR02_01,13.52,75.47,6.75
2024-01-01 06:01:00,BARN002,SENSOR02_02,19.26,78.81,8.9
2024-01-01 06:02:00,BARN002,SENSOR02_03,18.2,69.91,9.91
2024-01-01 06:03:00,BARN002,SENSOR02_01,14.72,76.85,12.49
2024-01-01 06:04:00,BARN002,SENSOR02_02,13.01,65.56,6.81
2024-01-01 06:05:00,BARN002,SENSOR02_03,12.62,69.56,5.88
2024-01-01 06:06:00,BARN002,SENSOR02_01,16.67,68.82,7.72
2024-01-01 06:07:00,BARN002,SENSOR02_02,14.85,83.2,8.91
2024-01-01 06:08:00,BARN002,SENSOR02_03,16.76,78.04,10.35
2024-01-01 06:09:00,BARN002,SENSOR02_01,19.31,71.67,11.39
2024-01-01 06:10:00,BARN002,SENSOR02_02,13.36,80.45,9.81
2024-01-01 06:11:00,BARN002,SENSOR02_03,12.44,82.94,9.81
2024-01-01 06:12:00,BARN002,SENSOR02_01,15.28,80.55,8.17
2024-01-01 06:13:00,BARN002,SENSOR02_02,17.18,77.06,13.4
2024-01-01 06:14:00,BARN002,SENSOR02_03,13.01,79.17,7.34
2024-01-01 06:15:00,BARN002,SENSOR02_01,14.96,82.52,8.85
2024-01-01 06:16:00,BARN002,SENSOR02_02,17.63,75.66,12.03
2024-01-01 06:17:00,BARN002,SENSOR02_03,11.63,78.15,8.76
2024-01-01 06:18:00,BARN002,SENSOR02_01,15.37,76.71,4.27
2024-01-01 06:19:00,BARN002,SENSOR02_02,13.58,69.93,17.8
2024-01-01 06:20:00,BARN002,SENSOR02_03,15.15,82.57,10.41
2024-01-01 06:21:00,BARN002,SENSOR02_01,16.33,88.26,6.35
2024-01-01 06:22:00,BARN002,SENSOR02_02,15.36,73.6,10.25
2024-01-01 06:23:00,BARN002,SENSOR02_03,12.9,82.77,8.79
2024-01-01 06:24:00,BARN002,SENSOR02_01,13.92,73.73,10.69
2024-01-01 06:25:00,BARN002,SENSOR02_02,17.79,78.59,8.1
2024-01-01 06:26:00,BARN002,SENSOR02_03,15.6,85.45,10.82
2024-01-01 06:27:00,BARN002,SENSOR02_01,16.63,75.29,9.45
2024-01-01 06:28:00,BARN002,SENSOR02_02,15.46,77.79,12.31
2024-01-01 06:29:00,BARN002,SENSOR02_03,16.59,68.84,14.69
2024-01-01 06:30:00,BARN002,SENSOR02_01,14.19,74.5,11.48
2024-01-01 06:31:00,BARN002,SENSOR02_02,13.46,68.27,9.14
2024-01-01 06:32:00,BARN002,SENSOR02_03,16.54,79.92,13.75
2024-01-01 06:33:00,BARN002,SENSOR02_01,17.28,81.9,10.53
2024-01-01 06:34:00,BARN002,SENSOR02_02,13.21,76.61,6.29
2024-01-01 06:35:00,BARN002,SENSOR02_03,13.9,79.11,8.24
2024-01-01 06:36:00,BARN002,SENSOR02_01,14.75,76.02,10.09
2024-01-01 06:37:00,BARN002,SENSOR02_02,18.33,81.32,11.29
2024-01-01 06:38:00,BARN002,SENSOR02_03,16.23,78.23,6.76
2024-01-01 06:39:00,BARN002,SENSOR02_01,12.48,67.61,5.7
2024-01-01 06:40:00,BARN002,SENSOR02_02,14.96,82.2,7.95
2024-01-01 06:41:00,BARN002,SENSOR02_03,14.67,75.52,9.61
2024-01-01 06:42:00,BARN002,SENSOR02_01,12.84,71.07,9.32
2024-01-01 06:43:00,BARN002,SENSOR02_02,15.0,75.18,8.93
2024-01-01 06:44:00,BARN002,SENSOR02_03,14.65,67.82,6.87
2024-01-01 06:45:00,BARN002,SENSOR02_01,14.53,71.04,11.98
2024-01-01 06:46:00,BARN002,SENSOR02_02,14.46,77.96,6.34
2024-01-01 06:47:00,BARN002,SENSOR02_03,18.24,78.33,12.22
2024-01-01 06:48:00,BARN002,SENSOR02_01,14.6,78.67,10.0
2024-01-01 06:49:00,BARN002,SENSOR02_02,15.45,77.11,11.34
2024-01-01 06:50:00,BARN002,SENSOR02_03,15.26,73.57,7.83
2024-01-01 06:51:00,BARN002,SENSOR02_01,14.4,76.71,8.18
2024-01-01 06:52:00,BARN002,SENSOR02_02,13.89,74.74,24.39
2024-01-01 06:53:00,BARN002,SENSOR02_03,15.59,68.74,7.87
2024-01-01 06:54:00,BARN002,SENSOR02_01,15.65,72.95,9.29
2024-01-01 06:55:00,BARN002,SENSOR02_02,13.8,81.2,11.44
2024-01-01 06:56:00,BARN002,SENSOR02_03,15.14,84.63,6.09
2024-01-01 06:57:00,BARN002,SENSOR02_01,17.11,79.88,7.96
2024-01-01 06:58:00,BARN002,SENSOR02_02,15.26,84.28,7.19
2024-01-01 06:59:00,BARN002,SENSOR02_03,15.97,76.92,8.75
2024-01-01 07:00:00,BARN002,SENSOR02_01,16.02,85.14,8.68
2024-01-01 07:01:00,BARN002,SENSOR02_02,16.55,86.63,10.65
2024-01-01 07:02:00,BARN002,SENSOR02_03,16.87,67.62,9.27
2024-01-01 07:03:00,BARN002,SENSOR02_01,15.44,77.32,9.38
2024-01-01 07:04:00,BARN002,SENSOR02_02,14.0,76.57,9.14
2024-01-01 07:05:00,BARN002,SENSOR02_03,13.43,73.95,8.66
2024-01-01 07:06:00,BARN002,SENSOR02_01,17.94,78.45,10.93
2024-01-01 07:07:00,BARN002,SENSOR02_02,17.48,76.12,9.14
2024-01-01 07:08:00,BARN002,SENSOR02_03,17.28,72.16,12.62
2024-01-01 07:09:00,BARN002,SENSOR02_01,17.64,75.63,14.52
2024-01-01 07:10:00,BARN002,SENSOR02_02,15.73,81.7,10.28
2024-01-01 07:11:00,BARN002,SENSOR02_03,14.85,76.51,9.05
2024-01-01 07:12:00,BARN002,SENSOR02_01,14.18,78.65,9.65
2024-01-01 07:13:00,BARN002,SENSOR02_02,14.0,74.05,6.14
2024-01-01 07:14:00,BARN002,SENSOR02_03,18.65,77.61,10.1
2024-01-01 07:15:00,BARN002,SENSOR02_01,15.28,69.22,7.26
2024-01-01 07:16:00,BARN002,SENSOR02_02,18.42,72.68,10.69
2024-01-01 07:17:00,BARN002,SENSOR02_03,15.98,74.57,7.48
2024-01-01 07:18:00,BARN002,SENSOR02_01,15.05,68.62,7.97
2024-01-01 07:19:00,BARN002,SENSOR02_02,14.25,70.76,4.68
2024-01-01 07:20:00,BARN002,SENSOR02_03,15.31,76.38,6.39
2024-01-01 07:21:00,BARN002,SENSOR02_01,23.65,75.37,17.82
2024-01-01 07:22:00,BARN002,SENSOR02_02,18.52,78.66,11.83
2024-01-01 07:23:00,BARN002,SENSOR02_03,20.86,71.53,12.53
2024-01-01 07:24:00,BARN002,SENSOR02_01,15.0,74.73,6.73
2024-01-01 07:25:00,BARN002,SENSOR02_02,18.23,70.98,10.52
2024-01-01 07:26:00,BARN002,SENSOR02_03,16.48,77.77,7.57
2024-01-01 07:27:00,BARN002,SENSOR02_01,16.18,80.1,9.77
2024-01-01 07:28:00,BARN002,SENSOR02_02,14.33,76.46,5.37
2024-01-01 07:29:00,BARN002,SENSOR02_03,16.73,79.25,8.26
2024-01-01 07:30:00,BARN002,SENSOR02_01,14.66,74.0,6.85
2024-01-01 07:31:00,BARN002,SENSOR02_02,13.66,77.77,10.01
2024-01-01 07:32:00,BARN002,SENSOR02_03,17.32,74.01,10.26
2024-01-01 07:33:00,BARN002,SENSOR02_01,15.86,68.41,6.44
2024-01-01 07:34:00,BARN002,SENSOR02_02,20.55,74.66,9.9
2024-01-01 07:35:00,BARN002,SENSOR02_03,19.24,68.34,8.37
2024-01-01 07:36:00,BARN002,SENSOR02_01,20.69,84.91,12.25
2024-01-01 07:37:00,BARN002,SENSOR02_02,15.98,71.43,11.48
2024-01-01 07:38:00,BARN002,SENSOR02_03,17.67,76.22,6.56
2024-01-01 07:39:00,BARN002,SENSOR02_01,12.21,72.82,9.46
2024-01-01 07:40:00,BARN002,SENSOR02_02,16.94,66.61,7.58
2024-01-01 07:41:00,BARN002,SENSOR02_03,17.76,63.17,8.97
2024-01-01 07:42:00,BARN002,SENSOR02_01,17.93,76.3,9.59
2024-01-01 07:43:00,BARN002,SENSOR02_02,17.59,80.19,13.05
2024-01-01 07:44:00,BARN002,SENSOR02_03,17.87,68.65,7.5
2024-01-01 07:45:00,BARN002,SENSOR02_01,12.36,63.93,9.52
2024-01-01 07:46:00,BARN002,SENSOR02_02,18.36,70.47,7.31
2024-01-01 07:47:00,BARN002,SENSOR02_03,18.87,67.3,7.32
2024-01-01 07:48:00,BARN002,SENSOR02_01,20.64,68.62,10.39
2024-01-01 07:49:00,BARN002,SENSOR02_02,18.76,74.8,9.81
2024-01-01 07:50:00,BARN002,SENSOR02_03,17.82,71.38,3.82
2024-01-01 07:51:00,BARN002,SENSOR02_01,20.35,67.37,12.57
2024-01-01 07:52:00,BARN002,SENSOR02_02,13.48,74.34,3.91
2024-01-01 07:53:00,BARN002,SENSOR02_03,17.23,74.62,9.02
2024-01-01 07:54:00,BARN002,SENSOR02_01,16.78,69.48,11.83
2024-01-01 07:55:00,BARN002,SENSOR02_02,18.31,71.73,14.05
2024-01-01 07:56:00,BARN002,SENSOR02_03,14.04,73.53,7.63
2024-01-01 07:57:00,BARN002,SENSOR02_01,21.13,72.93,7.62
2024-01-01 07:58:00,BARN002,SENSOR02_02,18.06,70.88,12.14
2024-01-01 07:59:00,BARN002,SENSOR02_03,19.25,77.72,11.65
2024-01-01 08:00:00,BARN002,SENSOR02_01,19.12,73.35,8.9
2024-01-01 08:01:00,BARN002,SENSOR02_02,21.26,68.06,9.29
2024-01-01 08:02:00,BARN002,SENSOR02_03,15.08,67.97,7.23
2024-01-01 08:03:00,BARN002,SENSOR02_01,19.09,67.28,9.18
2024-01-01 08:04:00,BARN002,SENSOR02_02,21.22,73.11,11.14
2024-01-01 08:05:00,BARN002,SENSOR02_03,18.79,66.71,8.65
2024-01-01 08:06:00,BARN002,SENSOR02_01,17.14,67.58,8.41
2024-01-01 08:07:00,BARN002,SENSOR02_02,17.9,74.87,10.8
2024-01-01 08:08:00,BARN002,SENSOR02_03,18.39,70.41,6.69
2024-01-01 08:09:00,BARN002,SENSOR02_01,17.79,75.32,8.73
2024-01-01 08:10:00,BARN002,SENSOR02_02,18.99,73.19,6.49
2024-01-01 08:11:00,BARN002,SENSOR02_03,22.37,63.19,11.07
2024-01-01 08:12:00,BARN002,SENSOR02_01,18.23,68.44,5.73
2024-01-01 08:13:00,BARN002,SENSOR02_02,18.51,73.78,11.48
2024-01-01 08:14:00,BARN002,SENSOR02_03,20.47,62.59,7.65
2024-01-01 08:15:00,BARN002,SENSOR02_01,19.26,70.67,6.38
2024-01-01 08:16:00,BARN002,SENSOR02_02,17.01,68.25,8.52
2024-01-01 08:17:00,BARN002,SENSOR02_03,19.61,59.55,13.45
2024-01-01 08:18:00,BARN002,SENSOR02_01,19.6,68.8,11.45
2024-01-01 08:19:00,BARN002,SENSOR02_02,21.81,63.89,6.84
2024-01-01 08:20:00,BARN002,SENSOR02_03,17.98,62.11,6.85
2024-01-01 08:21:00,BARN002,SENSOR02_01,21.95,67.87,9.94
2024-01-01 08:22:00,BARN002,SENSOR02_02,19.85,58.04,14.58
2024-01-01 08:23:00,BARN002,SENSOR02_03,17.9,64.2,7.63
2024-01-01 08:24:00,BARN002,SENSOR02_01,17.56,80.2,7.55
2024-01-01 08:25:00,BARN002,SENSOR02_02,24.11,70.57,14.43
2024-01-01 08:26:00,BARN002,SENSOR02_03,19.98,62.79,10.53
2024-01-01 08:27:00,BARN002,SENSOR02_01,22.24,74.09,12.92
2024-01-01 08:28:00,BARN002,SENSOR02_02,17.01,61.98,7.79
2024-01-01 08:29:00,BARN002,SENSOR02_03,25.76,64.05,11.67
2024-01-01 08:30:00,BARN002,SENSOR02_01,22.34,60.95,13.48
2024-01-01 08:31:00,BARN002,SENSOR02_02,20.1,67.85,9.88
2024-01-01 08:32:00,BARN002,SENSOR02_03,20.06,73.29,12.41
2024-01-01 08:33:00,BARN002,SENSOR02_01,22.21,61.32,11.58
2024-01-01 08:34:00,BARN002,SENSOR02_02,22.15,55.89,8.71
2024-01-01 08:35:00,BARN002,SENSOR02_03,21.23,71.53,10.48
2024-01-01 08:36:00,BARN002,SENSOR02_01,20.94,73.72,12.39
2024-01-01 08:37:00,BARN002,SENSOR02_02,22.11,55.85,12.11
2024-01-01 08:38:00,BARN002,SENSOR02_03,17.56,68.0,9.33
2024-01-01 08:39:00,BARN002,SENSOR02_01,20.36,66.71,6.47
2024-01-01 08:40:00,BARN002,SENSOR02_02,17.87,61.52,5.91
2024-01-01 08:41:00,BARN002,SENSOR02_03,22.44,58.37,7.71
2024-01-01 08:42:00,BARN002,SENSOR02_01,19.94,70.18,9.1
2024-01-01 08:43:00,BARN002,SENSOR02_02,18.21,65.99,8.85
2024-01-01 08:44:00,BARN002,SENSOR02_03,19.82,66.25,7.14
2024-01-01 08:45:00,BARN002,SENSOR02_01,21.77,61.75,12.72
2024-01-01 08:46:00,BARN002,SENSOR02_02,21.12,60.73,7.95
2024-01-01 08:47:00,BARN002,SENSOR02_03,19.24,52.34,7.17
2024-01-01 08:48:00,BARN002,SENSOR02_01,18.24,63.36,9.79
2024-01-01 08:49:00,BARN002,SENSOR02_02,20.88,71.58,23.37
2024-01-01 08:50:00,BARN002,SENSOR02_03,20.6,59.82,14.43
2024-01-01 08:51:00,BARN002,SENSOR02_01,17.31,56.54,17.55
2024-01-01 08:52:00,BARN002,SENSOR02_02,21.56,66.21,13.77
2024-01-01 08:53:00,BARN002,SENSOR02_03,22.8,67.02,8.56
2024-01-01 08:54:00,BARN002,SENSOR02_01,23.69,60.88,15.57
2024-01-01 08:55:00,BARN002,SENSOR02_02,22.34,61.95,7.12
2024-01-01 08:56:00,BARN002,SENSOR02_03,21.47,64.9,9.58
2024-01-01 08:57:00,BARN002,SENSOR02_01,22.21,62.69,11.93
2024-01-01 08:58:00,BARN002,SENSOR02_02,21.54,68.35,7.4
2024-01-01 08:59:00,BARN002,SENSOR02_03,18.99,75.43,7.99
2024-01-01 09:00:00,BARN002,SENSOR02_01,24.51,54.59,9.33
2024-01-01 09:01:00,BARN002,SENSOR02_02,23.22,69.17,22.13
2024-01-01 09:02:00,BARN002,SENSOR02_03,26.42,63.44,14.91
2024-01-01 09:03:00,BARN002,SENSOR02_01,27.05,69.75,12.29
2024-01-01 09:04:00,BARN002,SENSOR02_02,20.19,66.32,9.28
2024-01-01 09:05:00,BARN002,SENSOR02_03,21.93,62.9,4.95
2024-01-01 09:06:00,BARN002,SENSOR02_01,27.68,66.29,13.38
2024-01-01 09:07:00,BARN002,SENSOR02_02,22.62,60.41,12.51
2024-01-01 09:08:00,BARN002,SENSOR02_03,23.25,58.41,7.72
2024-01-01 09:09:00,BARN002,SENSOR02_01,19.77,66.23,9.94
2024-01-01 09:10:00,BARN002,SENSOR02_02,23.16,57.85,11.48
2024-01-01 09:11:00,BARN002,SENSOR02_03,26.77,65.19,14.1
2024-01-01 09:12:00,BARN002,SENSOR02_01,25.53,62.03,10.35
2024-01-01 09:13:00,BARN002,SENSOR02_02,21.79,50.13,8.93
